"HY" "CFS" "Month" "Day" "Year" "YMD"
"2521" "HY1918" 72 "08" "27" "1918" 1918-08-27
"2522" "HY1918" 66 "08" "28" "1918" 1918-08-28
"2523" "HY1918" 62 "08" "29" "1918" 1918-08-29
"2524" "HY1918" 62 "08" "30" "1918" 1918-08-30
"2525" "HY1918" 62 "08" "31" "1918" 1918-08-31
"2526" "HY1918" 58 "09" "01" "1918" 1918-09-01
"2527" "HY1918" 62 "09" "02" "1918" 1918-09-02
"2528" "HY1918" 52 "09" "03" "1918" 1918-09-03
"2529" "HY1918" 52 "09" "04" "1918" 1918-09-04
"2530" "HY1918" 52 "09" "05" "1918" 1918-09-05
"2531" "HY1918" 58 "09" "06" "1918" 1918-09-06
"2532" "HY1918" 58 "09" "07" "1918" 1918-09-07
"2533" "HY1918" 62 "09" "08" "1918" 1918-09-08
"2534" "HY1918" 62 "09" "09" "1918" 1918-09-09
"2535" "HY1918" 66 "09" "10" "1918" 1918-09-10
"2536" "HY1918" 72 "09" "11" "1918" 1918-09-11
"2537" "HY1918" 82 "09" "12" "1918" 1918-09-12
"2538" "HY1918" 237 "09" "13" "1918" 1918-09-13
"2539" "HY1918" 870 "09" "14" "1918" 1918-09-14
"2540" "HY1918" 488 "09" "15" "1918" 1918-09-15
"2541" "HY1918" 307 "09" "16" "1918" 1918-09-16
"2542" "HY1918" 223 "09" "17" "1918" 1918-09-17
"2543" "HY1918" 195 "09" "18" "1918" 1918-09-18
"2544" "HY1918" 180 "09" "19" "1918" 1918-09-19
"2545" "HY1918" 165 "09" "20" "1918" 1918-09-20
"2546" "HY1918" 150 "09" "21" "1918" 1918-09-21
"2547" "HY1918" 159 "09" "22" "1918" 1918-09-22
"2548" "HY1918" 150 "09" "23" "1918" 1918-09-23
"2549" "HY1918" 159 "09" "24" "1918" 1918-09-24
"2550" "HY1918" 150 "09" "25" "1918" 1918-09-25
"2551" "HY1918" 135 "09" "26" "1918" 1918-09-26
"2552" "HY1918" 129 "09" "27" "1918" 1918-09-27
"2553" "HY1918" 129 "09" "28" "1918" 1918-09-28
"2554" "HY1918" 141 "09" "29" "1918" 1918-09-29
"2555" "HY1918" 141 "09" "30" "1918" 1918-09-30
"2556" "HY1919" 135 "10" "01" "1919" 1919-10-01
"2557" "HY1919" 165 "10" "02" "1919" 1919-10-02
"2558" "HY1919" 307 "10" "03" "1919" 1919-10-03
"2559" "HY1919" 248 "10" "04" "1919" 1919-10-04
"2560" "HY1919" 732 "10" "05" "1919" 1919-10-05
"2561" "HY1919" 635 "10" "06" "1919" 1919-10-06
"2562" "HY1919" 390 "10" "07" "1919" 1919-10-07
"2563" "HY1919" 300 "10" "08" "1919" 1919-10-08
"2564" "HY1919" 248 "10" "09" "1919" 1919-10-09
"2565" "HY1919" 230 "10" "10" "1919" 1919-10-10
"2566" "HY1919" 230 "10" "11" "1919" 1919-10-11
"2567" "HY1919" 212 "10" "12" "1919" 1919-10-12
"2568" "HY1919" 223 "10" "13" "1919" 1919-10-13
"2569" "HY1919" 195 "10" "14" "1919" 1919-10-14
"2570" "HY1919" 212 "10" "15" "1919" 1919-10-15
"2571" "HY1919" 460 "10" "16" "1919" 1919-10-16
"2572" "HY1919" 370 "10" "17" "1919" 1919-10-17
"2573" "HY1919" 318 "10" "18" "1919" 1919-10-18
"2574" "HY1919" 272 "10" "19" "1919" 1919-10-19
"2575" "HY1919" 258 "10" "20" "1919" 1919-10-20
"2576" "HY1919" 230 "10" "21" "1919" 1919-10-21
"2577" "HY1919" 230 "10" "22" "1919" 1919-10-22
"2578" "HY1919" 223 "10" "23" "1919" 1919-10-23
"2579" "HY1919" 202 "10" "24" "1919" 1919-10-24
"2580" "HY1919" 195 "10" "25" "1919" 1919-10-25
"2581" "HY1919" 195 "10" "26" "1919" 1919-10-26
"2582" "HY1919" 195 "10" "27" "1919" 1919-10-27
"2583" "HY1919" 195 "10" "28" "1919" 1919-10-28
"2584" "HY1919" 189 "10" "29" "1919" 1919-10-29
"2585" "HY1919" 189 "10" "30" "1919" 1919-10-30
"2586" "HY1919" 165 "10" "31" "1919" 1919-10-31
"2587" "HY1919" 180 "11" "01" "1919" 1919-11-01
"2588" "HY1919" 165 "11" "02" "1919" 1919-11-02
"2589" "HY1919" 189 "11" "03" "1919" 1919-11-03
"2590" "HY1919" 352 "11" "04" "1919" 1919-11-04
"2591" "HY1919" 300 "11" "05" "1919" 1919-11-05
"2592" "HY1919" 258 "11" "06" "1919" 1919-11-06
"2593" "HY1919" 265 "11" "07" "1919" 1919-11-07
"2594" "HY1919" 265 "11" "08" "1919" 1919-11-08
"2595" "HY1919" 265 "11" "09" "1919" 1919-11-09
"2596" "HY1919" 300 "11" "10" "1919" 1919-11-10
"2597" "HY1919" 300 "11" "11" "1919" 1919-11-11
"2598" "HY1919" 300 "11" "12" "1919" 1919-11-12
"2599" "HY1919" 300 "11" "13" "1919" 1919-11-13
"2600" "HY1919" 293 "11" "14" "1919" 1919-11-14
"2601" "HY1919" 835 "11" "15" "1919" 1919-11-15
"2602" "HY1919" 605 "11" "16" "1919" 1919-11-16
"2603" "HY1919" 460 "11" "17" "1919" 1919-11-17
"2604" "HY1919" 435 "11" "18" "1919" 1919-11-18
"2605" "HY1919" 575 "11" "19" "1919" 1919-11-19
"2606" "HY1919" 488 "11" "20" "1919" 1919-11-20
"2607" "HY1919" 410 "11" "21" "1919" 1919-11-21
"2608" "HY1919" 402 "11" "22" "1919" 1919-11-22
"2609" "HY1919" 460 "11" "23" "1919" 1919-11-23
"2610" "HY1919" 605 "11" "24" "1919" 1919-11-24
"2611" "HY1919" 435 "11" "25" "1919" 1919-11-25
"2612" "HY1919" 402 "11" "26" "1919" 1919-11-26
"2613" "HY1919" 402 "11" "27" "1919" 1919-11-27
"2614" "HY1919" 370 "11" "28" "1919" 1919-11-28
"2615" "HY1919" 342 "11" "29" "1919" 1919-11-29
"2616" "HY1919" 335 "11" "30" "1919" 1919-11-30
"2617" "HY1919" 335 "12" "01" "1919" 1919-12-01
"2618" "HY1919" 318 "12" "02" "1919" 1919-12-02
"2619" "HY1919" 307 "12" "03" "1919" 1919-12-03
"2620" "HY1919" 300 "12" "04" "1919" 1919-12-04
"2621" "HY1919" 300 "12" "05" "1919" 1919-12-05
"2622" "HY1919" 318 "12" "06" "1919" 1919-12-06
"2623" "HY1919" 410 "12" "07" "1919" 1919-12-07
"2624" "HY1919" 410 "12" "08" "1919" 1919-12-08
"2625" "HY1919" 732 "12" "09" "1919" 1919-12-09
"2626" "HY1919" 515 "12" "10" "1919" 1919-12-10
"2627" "HY1919" 460 "12" "11" "1919" 1919-12-11
"2628" "HY1919" 410 "12" "12" "1919" 1919-12-12
"2629" "HY1919" 410 "12" "13" "1919" 1919-12-13
"2630" "HY1919" 410 "12" "14" "1919" 1919-12-14
"2631" "HY1919" 378 "12" "15" "1919" 1919-12-15
"2632" "HY1919" 342 "12" "16" "1919" 1919-12-16
"2633" "HY1919" 352 "12" "17" "1919" 1919-12-17
"2634" "HY1919" 335 "12" "18" "1919" 1919-12-18
"2635" "HY1919" 342 "12" "19" "1919" 1919-12-19
"2636" "HY1919" 378 "12" "20" "1919" 1919-12-20
"2637" "HY1919" 378 "12" "21" "1919" 1919-12-21
"2638" "HY1919" 352 "12" "22" "1919" 1919-12-22
"2639" "HY1919" 335 "12" "23" "1919" 1919-12-23
"2640" "HY1919" 335 "12" "24" "1919" 1919-12-24
"2641" "HY1919" 335 "12" "25" "1919" 1919-12-25
"2642" "HY1919" 328 "12" "26" "1919" 1919-12-26
"2643" "HY1919" 328 "12" "27" "1919" 1919-12-27
"2644" "HY1919" 307 "12" "28" "1919" 1919-12-28
"2645" "HY1919" 318 "12" "29" "1919" 1919-12-29
"2646" "HY1919" 300 "12" "30" "1919" 1919-12-30
"2647" "HY1919" 282 "12" "31" "1919" 1919-12-31
"2648" "HY1919" 307 "01" "01" "1919" 1919-01-01
"2649" "HY1919" 335 "01" "02" "1919" 1919-01-02
"2650" "HY1919" 370 "01" "03" "1919" 1919-01-03
"2651" "HY1919" 370 "01" "04" "1919" 1919-01-04
"2652" "HY1919" 352 "01" "05" "1919" 1919-01-05
"2653" "HY1919" 370 "01" "06" "1919" 1919-01-06
"2654" "HY1919" 352 "01" "07" "1919" 1919-01-07
"2655" "HY1919" 335 "01" "08" "1919" 1919-01-08
"2656" "HY1919" 293 "01" "09" "1919" 1919-01-09
"2657" "HY1919" 300 "01" "10" "1919" 1919-01-10
"2658" "HY1919" 765 "01" "11" "1919" 1919-01-11
"2659" "HY1919" 575 "01" "12" "1919" 1919-01-12
"2660" "HY1919" 515 "01" "13" "1919" 1919-01-13
"2661" "HY1919" 460 "01" "14" "1919" 1919-01-14
"2662" "HY1919" 575 "01" "15" "1919" 1919-01-15
"2663" "HY1919" 1220 "01" "16" "1919" 1919-01-16
"2664" "HY1919" 3380 "01" "17" "1919" 1919-01-17
"2665" "HY1919" 2230 "01" "18" "1919" 1919-01-18
"2666" "HY1919" 5810 "01" "19" "1919" 1919-01-19
"2667" "HY1919" 4090 "01" "20" "1919" 1919-01-20
"2668" "HY1919" 2730 "01" "21" "1919" 1919-01-21
"2669" "HY1919" 2470 "01" "22" "1919" 1919-01-22
"2670" "HY1919" 2730 "01" "23" "1919" 1919-01-23
"2671" "HY1919" 2470 "01" "24" "1919" 1919-01-24
"2672" "HY1919" 1780 "01" "25" "1919" 1919-01-25
"2673" "HY1919" 1390 "01" "26" "1919" 1919-01-26
"2674" "HY1919" 1220 "01" "27" "1919" 1919-01-27
"2675" "HY1919" 1060 "01" "28" "1919" 1919-01-28
"2676" "HY1919" 980 "01" "29" "1919" 1919-01-29
"2677" "HY1919" 905 "01" "30" "1919" 1919-01-30
"2678" "HY1919" 835 "01" "31" "1919" 1919-01-31
"2679" "HY1919" 835 "02" "01" "1919" 1919-02-01
"2680" "HY1919" 765 "02" "02" "1919" 1919-02-02
"2681" "HY1919" 700 "02" "03" "1919" 1919-02-03
"2682" "HY1919" 700 "02" "04" "1919" 1919-02-04
"2683" "HY1919" 835 "02" "05" "1919" 1919-02-05
"2684" "HY1919" 905 "02" "06" "1919" 1919-02-06
"2685" "HY1919" 1140 "02" "07" "1919" 1919-02-07
"2686" "HY1919" 2860 "02" "08" "1919" 1919-02-08
"2687" "HY1919" 18000 "02" "09" "1919" 1919-02-09
"2688" "HY1919" 8670 "02" "10" "1919" 1919-02-10
"2689" "HY1919" 5810 "02" "11" "1919" 1919-02-11
"2690" "HY1919" 3800 "02" "12" "1919" 1919-02-12
"2691" "HY1919" 2990 "02" "13" "1919" 1919-02-13
"2692" "HY1919" 2600 "02" "14" "1919" 1919-02-14
"2693" "HY1919" 2350 "02" "15" "1919" 1919-02-15
"2694" "HY1919" 2110 "02" "16" "1919" 1919-02-16
"2695" "HY1919" 2230 "02" "17" "1919" 1919-02-17
"2696" "HY1919" 2000 "02" "18" "1919" 1919-02-18
"2697" "HY1919" 1780 "02" "19" "1919" 1919-02-19
"2698" "HY1919" 1580 "02" "20" "1919" 1919-02-20
"2699" "HY1919" 1480 "02" "21" "1919" 1919-02-21
"2700" "HY1919" 1390 "02" "22" "1919" 1919-02-22
"2701" "HY1919" 1220 "02" "23" "1919" 1919-02-23
"2702" "HY1919" 1220 "02" "24" "1919" 1919-02-24
"2703" "HY1919" 1140 "02" "25" "1919" 1919-02-25
"2704" "HY1919" 1480 "02" "26" "1919" 1919-02-26
"2705" "HY1919" 1390 "02" "27" "1919" 1919-02-27
"2706" "HY1919" 1480 "02" "28" "1919" 1919-02-28
"2707" "HY1919" 1580 "03" "01" "1919" 1919-03-01
"2708" "HY1919" 2230 "03" "02" "1919" 1919-03-02
"2709" "HY1919" 2230 "03" "03" "1919" 1919-03-03
"2710" "HY1919" 1780 "03" "04" "1919" 1919-03-04
"2711" "HY1919" 1680 "03" "05" "1919" 1919-03-05
"2712" "HY1919" 1580 "03" "06" "1919" 1919-03-06
"2713" "HY1919" 1580 "03" "07" "1919" 1919-03-07
"2714" "HY1919" 1480 "03" "08" "1919" 1919-03-08
"2715" "HY1919" 1390 "03" "09" "1919" 1919-03-09
"2716" "HY1919" 1300 "03" "10" "1919" 1919-03-10
"2717" "HY1919" 1300 "03" "11" "1919" 1919-03-11
"2718" "HY1919" 1300 "03" "12" "1919" 1919-03-12
"2719" "HY1919" 1580 "03" "13" "1919" 1919-03-13
"2720" "HY1919" 1480 "03" "14" "1919" 1919-03-14
"2721" "HY1919" 1390 "03" "15" "1919" 1919-03-15
"2722" "HY1919" 1480 "03" "16" "1919" 1919-03-16
"2723" "HY1919" 1390 "03" "17" "1919" 1919-03-17
"2724" "HY1919" 1680 "03" "18" "1919" 1919-03-18
"2725" "HY1919" 1780 "03" "19" "1919" 1919-03-19
"2726" "HY1919" 2230 "03" "20" "1919" 1919-03-20
"2727" "HY1919" 2230 "03" "21" "1919" 1919-03-21
"2728" "HY1919" 2600 "03" "22" "1919" 1919-03-22
"2729" "HY1919" 2860 "03" "23" "1919" 1919-03-23
"2730" "HY1919" 3120 "03" "24" "1919" 1919-03-24
"2731" "HY1919" 3250 "03" "25" "1919" 1919-03-25
"2732" "HY1919" 3380 "03" "26" "1919" 1919-03-26
"2733" "HY1919" 3800 "03" "27" "1919" 1919-03-27
"2734" "HY1919" 3520 "03" "28" "1919" 1919-03-28
"2735" "HY1919" 3660 "03" "29" "1919" 1919-03-29
"2736" "HY1919" 5000 "03" "30" "1919" 1919-03-30
"2737" "HY1919" 4840 "03" "31" "1919" 1919-03-31
"2738" "HY1919" 4690 "04" "01" "1919" 1919-04-01
"2739" "HY1919" 5000 "04" "02" "1919" 1919-04-02
"2740" "HY1919" 5640 "04" "03" "1919" 1919-04-03
"2741" "HY1919" 7250 "04" "04" "1919" 1919-04-04
"2742" "HY1919" 6870 "04" "05" "1919" 1919-04-05
"2743" "HY1919" 4390 "04" "06" "1919" 1919-04-06
"2744" "HY1919" 3800 "04" "07" "1919" 1919-04-07
"2745" "HY1919" 3250 "04" "08" "1919" 1919-04-08
"2746" "HY1919" 2990 "04" "09" "1919" 1919-04-09
"2747" "HY1919" 3250 "04" "10" "1919" 1919-04-10
"2748" "HY1919" 4390 "04" "11" "1919" 1919-04-11
"2749" "HY1919" 3940 "04" "12" "1919" 1919-04-12
"2750" "HY1919" 3800 "04" "13" "1919" 1919-04-13
"2751" "HY1919" 3250 "04" "14" "1919" 1919-04-14
"2752" "HY1919" 3250 "04" "15" "1919" 1919-04-15
"2753" "HY1919" 3520 "04" "16" "1919" 1919-04-16
"2754" "HY1919" 6870 "04" "17" "1919" 1919-04-17
"2755" "HY1919" 7850 "04" "18" "1919" 1919-04-18
"2756" "HY1919" 5980 "04" "19" "1919" 1919-04-19
"2757" "HY1919" 5160 "04" "20" "1919" 1919-04-20
"2758" "HY1919" 4690 "04" "21" "1919" 1919-04-21
"2759" "HY1919" 4690 "04" "22" "1919" 1919-04-22
"2760" "HY1919" 5000 "04" "23" "1919" 1919-04-23
"2761" "HY1919" 5480 "04" "24" "1919" 1919-04-24
"2762" "HY1919" 5640 "04" "25" "1919" 1919-04-25
"2763" "HY1919" 5160 "04" "26" "1919" 1919-04-26
"2764" "HY1919" 5000 "04" "27" "1919" 1919-04-27
"2765" "HY1919" 5980 "04" "28" "1919" 1919-04-28
"2766" "HY1919" 6870 "04" "29" "1919" 1919-04-29
"2767" "HY1919" 7650 "04" "30" "1919" 1919-04-30
"2768" "HY1919" 7850 "05" "01" "1919" 1919-05-01
"2769" "HY1919" 7060 "05" "02" "1919" 1919-05-02
"2770" "HY1919" 6680 "05" "03" "1919" 1919-05-03
"2771" "HY1919" 6320 "05" "04" "1919" 1919-05-04
"2772" "HY1919" 6680 "05" "05" "1919" 1919-05-05
"2773" "HY1919" 5640 "05" "06" "1919" 1919-05-06
"2774" "HY1919" 5480 "05" "07" "1919" 1919-05-07
"2775" "HY1919" 5320 "05" "08" "1919" 1919-05-08
"2776" "HY1919" 5000 "05" "09" "1919" 1919-05-09
"2777" "HY1919" 4540 "05" "10" "1919" 1919-05-10
"2778" "HY1919" 4390 "05" "11" "1919" 1919-05-11
"2779" "HY1919" 4090 "05" "12" "1919" 1919-05-12
"2780" "HY1919" 3800 "05" "13" "1919" 1919-05-13
"2781" "HY1919" 4390 "05" "14" "1919" 1919-05-14
"2782" "HY1919" 3800 "05" "15" "1919" 1919-05-15
"2783" "HY1919" 3380 "05" "16" "1919" 1919-05-16
"2784" "HY1919" 3250 "05" "17" "1919" 1919-05-17
"2785" "HY1919" 3520 "05" "18" "1919" 1919-05-18
"2786" "HY1919" 3120 "05" "19" "1919" 1919-05-19
"2787" "HY1919" 4090 "05" "20" "1919" 1919-05-20
"2788" "HY1919" 5640 "05" "21" "1919" 1919-05-21
"2789" "HY1919" 5810 "05" "22" "1919" 1919-05-22
"2790" "HY1919" 5320 "05" "23" "1919" 1919-05-23
"2791" "HY1919" 4690 "05" "24" "1919" 1919-05-24
"2792" "HY1919" 4390 "05" "25" "1919" 1919-05-25
"2793" "HY1919" 4690 "05" "26" "1919" 1919-05-26
"2794" "HY1919" 5000 "05" "27" "1919" 1919-05-27
"2795" "HY1919" 5160 "05" "28" "1919" 1919-05-28
"2796" "HY1919" 4390 "05" "29" "1919" 1919-05-29
"2797" "HY1919" 2990 "05" "30" "1919" 1919-05-30
"2798" "HY1919" 2470 "05" "31" "1919" 1919-05-31
"2799" "HY1919" 2350 "06" "01" "1919" 1919-06-01
"2800" "HY1919" 2470 "06" "02" "1919" 1919-06-02
"2801" "HY1919" 2730 "06" "03" "1919" 1919-06-03
"2802" "HY1919" 2470 "06" "04" "1919" 1919-06-04
"2803" "HY1919" 2470 "06" "05" "1919" 1919-06-05
"2804" "HY1919" 2470 "06" "06" "1919" 1919-06-06
"2805" "HY1919" 2000 "06" "07" "1919" 1919-06-07
"2806" "HY1919" 2000 "06" "08" "1919" 1919-06-08
"2807" "HY1919" 1780 "06" "09" "1919" 1919-06-09
"2808" "HY1919" 1580 "06" "10" "1919" 1919-06-10
"2809" "HY1919" 1390 "06" "11" "1919" 1919-06-11
"2810" "HY1919" 1300 "06" "12" "1919" 1919-06-12
"2811" "HY1919" 1300 "06" "13" "1919" 1919-06-13
"2812" "HY1919" 1220 "06" "14" "1919" 1919-06-14
"2813" "HY1919" 1140 "06" "15" "1919" 1919-06-15
"2814" "HY1919" 1140 "06" "16" "1919" 1919-06-16
"2815" "HY1919" 1060 "06" "17" "1919" 1919-06-17
"2816" "HY1919" 1060 "06" "18" "1919" 1919-06-18
"2817" "HY1919" 1060 "06" "19" "1919" 1919-06-19
"2818" "HY1919" 1060 "06" "20" "1919" 1919-06-20
"2819" "HY1919" 1060 "06" "21" "1919" 1919-06-21
"2820" "HY1919" 1060 "06" "22" "1919" 1919-06-22
"2821" "HY1919" 1060 "06" "23" "1919" 1919-06-23
"2822" "HY1919" 1060 "06" "24" "1919" 1919-06-24
"2823" "HY1919" 1060 "06" "25" "1919" 1919-06-25
"2824" "HY1919" 1060 "06" "26" "1919" 1919-06-26
"2825" "HY1919" 980 "06" "27" "1919" 1919-06-27
"2826" "HY1919" 905 "06" "28" "1919" 1919-06-28
"2827" "HY1919" 835 "06" "29" "1919" 1919-06-29
"2828" "HY1919" 765 "06" "30" "1919" 1919-06-30
"2829" "HY1919" 700 "07" "01" "1919" 1919-07-01
"2830" "HY1919" 700 "07" "02" "1919" 1919-07-02
"2831" "HY1919" 635 "07" "03" "1919" 1919-07-03
"2832" "HY1919" 635 "07" "04" "1919" 1919-07-04
"2833" "HY1919" 575 "07" "05" "1919" 1919-07-05
"2834" "HY1919" 575 "07" "06" "1919" 1919-07-06
"2835" "HY1919" 545 "07" "07" "1919" 1919-07-07
"2836" "HY1919" 515 "07" "08" "1919" 1919-07-08
"2837" "HY1919" 515 "07" "09" "1919" 1919-07-09
"2838" "HY1919" 460 "07" "10" "1919" 1919-07-10
"2839" "HY1919" 460 "07" "11" "1919" 1919-07-11
"2840" "HY1919" 410 "07" "12" "1919" 1919-07-12
"2841" "HY1919" 370 "07" "13" "1919" 1919-07-13
"2842" "HY1919" 378 "07" "14" "1919" 1919-07-14
"2843" "HY1919" 352 "07" "15" "1919" 1919-07-15
"2844" "HY1919" 335 "07" "16" "1919" 1919-07-16
"2845" "HY1919" 318 "07" "17" "1919" 1919-07-17
"2846" "HY1919" 300 "07" "18" "1919" 1919-07-18
"2847" "HY1919" 300 "07" "19" "1919" 1919-07-19
"2848" "HY1919" 293 "07" "20" "1919" 1919-07-20
"2849" "HY1919" 265 "07" "21" "1919" 1919-07-21
"2850" "HY1919" 265 "07" "22" "1919" 1919-07-22
"2851" "HY1919" 248 "07" "23" "1919" 1919-07-23
"2852" "HY1919" 237 "07" "24" "1919" 1919-07-24
"2853" "HY1919" 230 "07" "25" "1919" 1919-07-25
"2854" "HY1919" 223 "07" "26" "1919" 1919-07-26
"2855" "HY1919" 202 "07" "27" "1919" 1919-07-27
"2856" "HY1919" 195 "07" "28" "1919" 1919-07-28
"2857" "HY1919" 195 "07" "29" "1919" 1919-07-29
"2858" "HY1919" 195 "07" "30" "1919" 1919-07-30
"2859" "HY1919" 195 "07" "31" "1919" 1919-07-31
"2860" "HY1919" 195 "08" "01" "1919" 1919-08-01
"2861" "HY1919" 171 "08" "02" "1919" 1919-08-02
"2862" "HY1919" 165 "08" "03" "1919" 1919-08-03
"2863" "HY1919" 171 "08" "04" "1919" 1919-08-04
"2864" "HY1919" 165 "08" "05" "1919" 1919-08-05
"2865" "HY1919" 150 "08" "06" "1919" 1919-08-06
"2866" "HY1919" 150 "08" "07" "1919" 1919-08-07
"2867" "HY1919" 150 "08" "08" "1919" 1919-08-08
"2868" "HY1919" 150 "08" "09" "1919" 1919-08-09
"2869" "HY1919" 150 "08" "10" "1919" 1919-08-10
"2870" "HY1919" 141 "08" "11" "1919" 1919-08-11
"2871" "HY1919" 141 "08" "12" "1919" 1919-08-12
"2872" "HY1919" 135 "08" "13" "1919" 1919-08-13
"2873" "HY1919" 135 "08" "14" "1919" 1919-08-14
"2874" "HY1919" 135 "08" "15" "1919" 1919-08-15
"2875" "HY1919" 121 "08" "16" "1919" 1919-08-16
"2876" "HY1919" 121 "08" "17" "1919" 1919-08-17
"2877" "HY1919" 121 "08" "18" "1919" 1919-08-18
"2878" "HY1919" 107 "08" "19" "1919" 1919-08-19
"2879" "HY1919" 107 "08" "20" "1919" 1919-08-20
"2880" "HY1919" 94 "08" "21" "1919" 1919-08-21
"2881" "HY1919" 94 "08" "22" "1919" 1919-08-22
"2882" "HY1919" 94 "08" "23" "1919" 1919-08-23
"2883" "HY1919" 94 "08" "24" "1919" 1919-08-24
"2884" "HY1919" 94 "08" "25" "1919" 1919-08-25
"2885" "HY1919" 102 "08" "26" "1919" 1919-08-26
"2886" "HY1919" 94 "08" "27" "1919" 1919-08-27
"2887" "HY1919" 107 "08" "28" "1919" 1919-08-28
"2888" "HY1919" 107 "08" "29" "1919" 1919-08-29
"2889" "HY1919" 107 "08" "30" "1919" 1919-08-30
"2890" "HY1919" 102 "08" "31" "1919" 1919-08-31
"2891" "HY1919" 94 "09" "01" "1919" 1919-09-01
"2892" "HY1919" 94 "09" "02" "1919" 1919-09-02
"2893" "HY1919" 94 "09" "03" "1919" 1919-09-03
"2894" "HY1919" 102 "09" "04" "1919" 1919-09-04
"2895" "HY1919" 107 "09" "05" "1919" 1919-09-05
"2896" "HY1919" 102 "09" "06" "1919" 1919-09-06
"2897" "HY1919" 113 "09" "07" "1919" 1919-09-07
"2898" "HY1919" 165 "09" "08" "1919" 1919-09-08
"2899" "HY1919" 189 "09" "09" "1919" 1919-09-09
"2900" "HY1919" 165 "09" "10" "1919" 1919-09-10
"2901" "HY1919" 165 "09" "11" "1919" 1919-09-11
"2902" "HY1919" 165 "09" "12" "1919" 1919-09-12
"2903" "HY1919" 165 "09" "13" "1919" 1919-09-13
"2904" "HY1919" 141 "09" "14" "1919" 1919-09-14
"2905" "HY1919" 135 "09" "15" "1919" 1919-09-15
"2906" "HY1919" 121 "09" "16" "1919" 1919-09-16
"2907" "HY1919" 135 "09" "17" "1919" 1919-09-17
"2908" "HY1919" 135 "09" "18" "1919" 1919-09-18
"2909" "HY1919" 113 "09" "19" "1919" 1919-09-19
"2910" "HY1919" 113 "09" "20" "1919" 1919-09-20
"2911" "HY1919" 107 "09" "21" "1919" 1919-09-21
"2912" "HY1919" 107 "09" "22" "1919" 1919-09-22
"2913" "HY1919" 107 "09" "23" "1919" 1919-09-23
"2914" "HY1919" 94 "09" "24" "1919" 1919-09-24
"2915" "HY1919" 94 "09" "25" "1919" 1919-09-25
"2916" "HY1919" 94 "09" "26" "1919" 1919-09-26
"2917" "HY1919" 94 "09" "27" "1919" 1919-09-27
"2918" "HY1919" 94 "09" "28" "1919" 1919-09-28
"2919" "HY1919" 113 "09" "29" "1919" 1919-09-29
"2920" "HY1919" 159 "09" "30" "1919" 1919-09-30
"2921" "HY1920" 195 "10" "01" "1920" 1920-10-01
"2922" "HY1920" 230 "10" "02" "1920" 1920-10-02
"2923" "HY1920" 212 "10" "03" "1920" 1920-10-03
"2924" "HY1920" 195 "10" "04" "1920" 1920-10-04
"2925" "HY1920" 195 "10" "05" "1920" 1920-10-05
"2926" "HY1920" 180 "10" "06" "1920" 1920-10-06
"2927" "HY1920" 165 "10" "07" "1920" 1920-10-07
"2928" "HY1920" 159 "10" "08" "1920" 1920-10-08
"2929" "HY1920" 150 "10" "09" "1920" 1920-10-09
"2930" "HY1920" 159 "10" "10" "1920" 1920-10-10
"2931" "HY1920" 150 "10" "11" "1920" 1920-10-11
"2932" "HY1920" 150 "10" "12" "1920" 1920-10-12
"2933" "HY1920" 135 "10" "13" "1920" 1920-10-13
"2934" "HY1920" 135 "10" "14" "1920" 1920-10-14
"2935" "HY1920" 135 "10" "15" "1920" 1920-10-15
"2936" "HY1920" 129 "10" "16" "1920" 1920-10-16
"2937" "HY1920" 129 "10" "17" "1920" 1920-10-17
"2938" "HY1920" 135 "10" "18" "1920" 1920-10-18
"2939" "HY1920" 135 "10" "19" "1920" 1920-10-19
"2940" "HY1920" 135 "10" "20" "1920" 1920-10-20
"2941" "HY1920" 135 "10" "21" "1920" 1920-10-21
"2942" "HY1920" 135 "10" "22" "1920" 1920-10-22
"2943" "HY1920" 135 "10" "23" "1920" 1920-10-23
"2944" "HY1920" 135 "10" "24" "1920" 1920-10-24
"2945" "HY1920" 135 "10" "25" "1920" 1920-10-25
"2946" "HY1920" 150 "10" "26" "1920" 1920-10-26
"2947" "HY1920" 165 "10" "27" "1920" 1920-10-27
"2948" "HY1920" 165 "10" "28" "1920" 1920-10-28
"2949" "HY1920" 165 "10" "29" "1920" 1920-10-29
"2950" "HY1920" 165 "10" "30" "1920" 1920-10-30
"2951" "HY1920" 165 "10" "31" "1920" 1920-10-31
"2952" "HY1920" 165 "11" "01" "1920" 1920-11-01
"2953" "HY1920" 165 "11" "02" "1920" 1920-11-02
"2954" "HY1920" 159 "11" "03" "1920" 1920-11-03
"2955" "HY1920" 165 "11" "04" "1920" 1920-11-04
"2956" "HY1920" 165 "11" "05" "1920" 1920-11-05
"2957" "HY1920" 165 "11" "06" "1920" 1920-11-06
"2958" "HY1920" 195 "11" "07" "1920" 1920-11-07
"2959" "HY1920" 180 "11" "08" "1920" 1920-11-08
"2960" "HY1920" 165 "11" "09" "1920" 1920-11-09
"2961" "HY1920" 165 "11" "10" "1920" 1920-11-10
"2962" "HY1920" 165 "11" "11" "1920" 1920-11-11
"2963" "HY1920" 165 "11" "12" "1920" 1920-11-12
"2964" "HY1920" 165 "11" "13" "1920" 1920-11-13
"2965" "HY1920" 165 "11" "14" "1920" 1920-11-14
