	HY	CFS	Month	Day	Year	YMD
9604	HY1938	2470	1	22	1938	1/22/1938
9605	HY1938	2630	1	23	1938	1/23/1938
9606	HY1938	2320	1	24	1938	1/24/1938
9607	HY1938	2160	1	25	1938	1/25/1938
9608	HY1938	2020	1	26	1938	1/26/1938
9609	HY1938	1990	1	27	1938	1/27/1938
9610	HY1938	2110	1	28	1938	1/28/1938
9611	HY1938	2060	1	29	1938	1/29/1938
9612	HY1938	1950	1	30	1938	1/30/1938
9613	HY1938	2470	1	31	1938	1/31/1938
9614	HY1938	3200	2	1	1938	2/1/1938
9615	HY1938	3730	2	2	1938	2/2/1938
9616	HY1938	3640	2	3	1938	2/3/1938
9617	HY1938	3040	2	4	1938	2/4/1938
9618	HY1938	2630	2	5	1938	2/5/1938
9619	HY1938	3200	2	6	1938	2/6/1938
9620	HY1938	4840	2	7	1938	2/7/1938
9621	HY1938	5640	2	8	1938	2/8/1938
9622	HY1938	5240	2	9	1938	2/9/1938
9623	HY1938	5740	2	10	1938	2/10/1938
9624	HY1938	4840	2	11	1938	2/11/1938
9625	HY1938	3820	2	12	1938	2/12/1938
9626	HY1938	3730	2	13	1938	2/13/1938
9627	HY1938	3380	2	14	1938	2/14/1938
9628	HY1938	2710	2	15	1938	2/15/1938
9629	HY1938	2400	2	16	1938	2/16/1938
9630	HY1938	2130	2	17	1938	2/17/1938
9631	HY1938	1990	2	18	1938	2/18/1938
9632	HY1938	1830	2	19	1938	2/19/1938
9633	HY1938	1710	2	20	1938	2/20/1938
9634	HY1938	1650	2	21	1938	2/21/1938
9635	HY1938	1740	2	22	1938	2/22/1938
9636	HY1938	1830	2	23	1938	2/23/1938
9637	HY1938	2290	2	24	1938	2/24/1938
9638	HY1938	2710	2	25	1938	2/25/1938
9639	HY1938	2790	2	26	1938	2/26/1938
9640	HY1938	2710	2	27	1938	2/27/1938
9641	HY1938	2710	2	28	1938	2/28/1938
9642	HY1938	5740	3	1	1938	3/1/1938
9643	HY1938	10400	3	2	1938	3/2/1938
9644	HY1938	7080	3	3	1938	3/3/1938
9645	HY1938	5040	3	4	1938	3/4/1938
9646	HY1938	4090	3	5	1938	3/5/1938
9647	HY1938	3550	3	6	1938	3/6/1938
9648	HY1938	3200	3	7	1938	3/7/1938
9649	HY1938	3040	3	8	1938	3/8/1938
9650	HY1938	3040	3	9	1938	3/9/1938
9651	HY1938	2950	3	10	1938	3/10/1938
9652	HY1938	2870	3	11	1938	3/11/1938
9653	HY1938	3640	3	12	1938	3/12/1938
9654	HY1938	5440	3	13	1938	3/13/1938
9655	HY1938	4560	3	14	1938	3/14/1938
9656	HY1938	4940	3	15	1938	3/15/1938
9657	HY1938	9840	3	16	1938	3/16/1938
9658	HY1938	6840	3	17	1938	3/17/1938
9659	HY1938	5440	3	18	1938	3/18/1938
9660	HY1938	5440	3	19	1938	3/19/1938
9661	HY1938	5240	3	20	1938	3/20/1938
9662	HY1938	4460	3	21	1938	3/21/1938
9663	HY1938	4000	3	22	1938	3/22/1938
9664	HY1938	4000	3	23	1938	3/23/1938
9665	HY1938	3730	3	24	1938	3/24/1938
9666	HY1938	3380	3	25	1938	3/25/1938
9667	HY1938	3290	3	26	1938	3/26/1938
9668	HY1938	3460	3	27	1938	3/27/1938
9669	HY1938	3640	3	28	1938	3/28/1938
9670	HY1938	3460	3	29	1938	3/29/1938
9671	HY1938	3120	3	30	1938	3/30/1938
9672	HY1938	2870	3	31	1938	3/31/1938
9673	HY1938	2790	4	1	1938	4/1/1938
9674	HY1938	2710	4	2	1938	4/2/1938
9675	HY1938	2870	4	3	1938	4/3/1938
9676	HY1938	3550	4	4	1938	4/4/1938
9677	HY1938	3910	4	5	1938	4/5/1938
9678	HY1938	3550	4	6	1938	4/6/1938
9679	HY1938	3290	4	7	1938	4/7/1938
9680	HY1938	3640	4	8	1938	4/8/1938
9681	HY1938	4370	4	9	1938	4/9/1938
9682	HY1938	4560	4	10	1938	4/10/1938
9683	HY1938	4660	4	11	1938	4/11/1938
9684	HY1938	4560	4	12	1938	4/12/1938
9685	HY1938	4180	4	13	1938	4/13/1938
9686	HY1938	4000	4	14	1938	4/14/1938
9687	HY1938	4090	4	15	1938	4/15/1938
9688	HY1938	4840	4	16	1938	4/16/1938
9689	HY1938	5960	4	17	1938	4/17/1938
9690	HY1938	9060	4	18	1938	4/18/1938
9691	HY1938	10100	4	19	1938	4/19/1938
9692	HY1938	8800	4	20	1938	4/20/1938
9693	HY1938	8540	4	21	1938	4/21/1938
9694	HY1938	7800	4	22	1938	4/22/1938
9695	HY1938	7800	4	23	1938	4/23/1938
9696	HY1938	8040	4	24	1938	4/24/1938
9697	HY1938	6840	4	25	1938	4/25/1938
9698	HY1938	6620	4	26	1938	4/26/1938
9699	HY1938	6840	4	27	1938	4/27/1938
9700	HY1938	7080	4	28	1938	4/28/1938
9701	HY1938	6620	4	29	1938	4/29/1938
9702	HY1938	8540	4	30	1938	4/30/1938
9703	HY1938	9580	5	1	1938	5/1/1938
9704	HY1938	7800	5	2	1938	5/2/1938
9705	HY1938	6180	5	3	1938	5/3/1938
9706	HY1938	5540	5	4	1938	5/4/1938
9707	HY1938	5340	5	5	1938	5/5/1938
9708	HY1938	5140	5	6	1938	5/6/1938
9709	HY1938	5340	5	7	1938	5/7/1938
9710	HY1938	5740	5	8	1938	5/8/1938
9711	HY1938	6620	5	9	1938	5/9/1938
9712	HY1938	6840	5	10	1938	5/10/1938
9713	HY1938	7560	5	11	1938	5/11/1938
9714	HY1938	8800	5	12	1938	5/12/1938
9715	HY1938	10900	5	13	1938	5/13/1938
9716	HY1938	12600	5	14	1938	5/14/1938
9717	HY1938	13700	5	15	1938	5/15/1938
9718	HY1938	12000	5	16	1938	5/16/1938
9719	HY1938	9320	5	17	1938	5/17/1938
9720	HY1938	7560	5	18	1938	5/18/1938
9721	HY1938	6400	5	19	1938	5/19/1938
9722	HY1938	5970	5	20	1938	5/20/1938
9723	HY1938	5970	5	21	1938	5/21/1938
9724	HY1938	6400	5	22	1938	5/22/1938
9725	HY1938	7080	5	23	1938	5/23/1938
9726	HY1938	7800	5	24	1938	5/24/1938
9727	HY1938	7800	5	25	1938	5/25/1938
9728	HY1938	8540	5	26	1938	5/26/1938
9729	HY1938	7560	5	27	1938	5/27/1938
9730	HY1938	5970	5	28	1938	5/28/1938
9731	HY1938	5970	5	29	1938	5/29/1938
9732	HY1938	5970	5	30	1938	5/30/1938
9733	HY1938	5760	5	31	1938	5/31/1938
9734	HY1938	5760	6	1	1938	6/1/1938
9735	HY1938	6400	6	2	1938	6/2/1938
9736	HY1938	6620	6	3	1938	6/3/1938
9737	HY1938	7080	6	4	1938	6/4/1938
9738	HY1938	7080	6	5	1938	6/5/1938
9739	HY1938	6840	6	6	1938	6/6/1938
9740	HY1938	6400	6	7	1938	6/7/1938
9741	HY1938	5760	6	8	1938	6/8/1938
9742	HY1938	4980	6	9	1938	6/9/1938
9743	HY1938	4350	6	10	1938	6/10/1938
9744	HY1938	4000	6	11	1938	6/11/1938
9745	HY1938	3750	6	12	1938	6/12/1938
9746	HY1938	3580	6	13	1938	6/13/1938
9747	HY1938	3660	6	14	1938	6/14/1938
9748	HY1938	3580	6	15	1938	6/15/1938
9749	HY1938	3420	6	16	1938	6/16/1938
9750	HY1938	3020	6	17	1938	6/17/1938
9751	HY1938	2580	6	18	1938	6/18/1938
9752	HY1938	2440	6	19	1938	6/19/1938
9753	HY1938	2370	6	20	1938	6/20/1938
9754	HY1938	2580	6	21	1938	6/21/1938
9755	HY1938	2720	6	22	1938	6/22/1938
9756	HY1938	2720	6	23	1938	6/23/1938
9757	HY1938	2440	6	24	1938	6/24/1938
9758	HY1938	2300	6	25	1938	6/25/1938
9759	HY1938	2230	6	26	1938	6/26/1938
9760	HY1938	2090	6	27	1938	6/27/1938
9761	HY1938	1960	6	28	1938	6/28/1938
9762	HY1938	1900	6	29	1938	6/29/1938
9763	HY1938	1900	6	30	1938	6/30/1938
9764	HY1938	1640	7	1	1938	7/1/1938
9765	HY1938	1540	7	2	1938	7/2/1938
9766	HY1938	1450	7	3	1938	7/3/1938
9767	HY1938	1330	7	4	1938	7/4/1938
9768	HY1938	1260	7	5	1938	7/5/1938
9769	HY1938	1210	7	6	1938	7/6/1938
9770	HY1938	1200	7	7	1938	7/7/1938
9771	HY1938	1160	7	8	1938	7/8/1938
9772	HY1938	1120	7	9	1938	7/9/1938
9773	HY1938	1080	7	10	1938	7/10/1938
9774	HY1938	1000	7	11	1938	7/11/1938
9775	HY1938	970	7	12	1938	7/12/1938
9776	HY1938	950	7	13	1938	7/13/1938
9777	HY1938	940	7	14	1938	7/14/1938
9778	HY1938	930	7	15	1938	7/15/1938
9779	HY1938	890	7	16	1938	7/16/1938
9780	HY1938	870	7	17	1938	7/17/1938
9781	HY1938	840	7	18	1938	7/18/1938
9782	HY1938	810	7	19	1938	7/19/1938
9783	HY1938	750	7	20	1938	7/20/1938
9784	HY1938	702	7	21	1938	7/21/1938
9785	HY1938	621	7	22	1938	7/22/1938
9786	HY1938	603	7	23	1938	7/23/1938
9787	HY1938	585	7	24	1938	7/24/1938
9788	HY1938	558	7	25	1938	7/25/1938
9789	HY1938	513	7	26	1938	7/26/1938
9790	HY1938	486	7	27	1938	7/27/1938
9791	HY1938	477	7	28	1938	7/28/1938
9792	HY1938	468	7	29	1938	7/29/1938
9793	HY1938	426	7	30	1938	7/30/1938
9794	HY1938	402	7	31	1938	7/31/1938
9795	HY1938	378	8	1	1938	8/1/1938
9796	HY1938	356	8	2	1938	8/2/1938
9797	HY1938	342	8	3	1938	8/3/1938
9798	HY1938	321	8	4	1938	8/4/1938
9799	HY1938	300	8	5	1938	8/5/1938
9800	HY1938	270	8	6	1938	8/6/1938
9801	HY1938	276	8	7	1938	8/7/1938
9802	HY1938	276	8	8	1938	8/8/1938
9803	HY1938	270	8	9	1938	8/9/1938
9804	HY1938	264	8	10	1938	8/10/1938
9805	HY1938	258	8	11	1938	8/11/1938
9806	HY1938	246	8	12	1938	8/12/1938
9807	HY1938	240	8	13	1938	8/13/1938
9808	HY1938	240	8	14	1938	8/14/1938
9809	HY1938	240	8	15	1938	8/15/1938
9810	HY1938	235	8	16	1938	8/16/1938
9811	HY1938	230	8	17	1938	8/17/1938
9812	HY1938	225	8	18	1938	8/18/1938
9813	HY1938	225	8	19	1938	8/19/1938
9814	HY1938	220	8	20	1938	8/20/1938
9815	HY1938	220	8	21	1938	8/21/1938
9816	HY1938	210	8	22	1938	8/22/1938
9817	HY1938	205	8	23	1938	8/23/1938
9818	HY1938	195	8	24	1938	8/24/1938
9819	HY1938	190	8	25	1938	8/25/1938
9820	HY1938	182	8	26	1938	8/26/1938
9821	HY1938	178	8	27	1938	8/27/1938
9822	HY1938	178	8	28	1938	8/28/1938
9823	HY1938	174	8	29	1938	8/29/1938
9824	HY1938	170	8	30	1938	8/30/1938
9825	HY1938	166	8	31	1938	8/31/1938
9826	HY1938	166	9	1	1938	9/1/1938
9827	HY1938	162	9	2	1938	9/2/1938
9828	HY1938	162	9	3	1938	9/3/1938
9829	HY1938	162	9	4	1938	9/4/1938
9830	HY1938	162	9	5	1938	9/5/1938
9831	HY1938	162	9	6	1938	9/6/1938
9832	HY1938	154	9	7	1938	9/7/1938
9833	HY1938	154	9	8	1938	9/8/1938
9834	HY1938	154	9	9	1938	9/9/1938
9835	HY1938	158	9	10	1938	9/10/1938
9836	HY1938	158	9	11	1938	9/11/1938
9837	HY1938	154	9	12	1938	9/12/1938
9838	HY1938	150	9	13	1938	9/13/1938
9839	HY1938	150	9	14	1938	9/14/1938
9840	HY1938	150	9	15	1938	9/15/1938
9841	HY1938	147	9	16	1938	9/16/1938
9842	HY1938	144	9	17	1938	9/17/1938
9843	HY1938	141	9	18	1938	9/18/1938
9844	HY1938	141	9	19	1938	9/19/1938
9845	HY1938	147	9	20	1938	9/20/1938
9846	HY1938	144	9	21	1938	9/21/1938
9847	HY1938	144	9	22	1938	9/22/1938
9848	HY1938	141	9	23	1938	9/23/1938
9849	HY1938	141	9	24	1938	9/24/1938
9850	HY1938	141	9	25	1938	9/25/1938
9851	HY1938	144	9	26	1938	9/26/1938
9852	HY1938	147	9	27	1938	9/27/1938
9853	HY1938	190	9	28	1938	9/28/1938
9854	HY1938	252	9	29	1938	9/29/1938
9855	HY1938	307	9	30	1938	9/30/1938
9856	HY1939	258	10	1	1939	10/1/1939
9857	HY1939	235	10	2	1939	10/2/1939
9858	HY1939	666	10	3	1939	10/3/1939
9859	HY1939	612	10	4	1939	10/4/1939
9860	HY1939	418	10	5	1939	10/5/1939
9861	HY1939	335	10	6	1939	10/6/1939
9862	HY1939	288	10	7	1939	10/7/1939
9863	HY1939	270	10	8	1939	10/8/1939
9864	HY1939	252	10	9	1939	10/9/1939
9865	HY1939	246	10	10	1939	10/10/1939
9866	HY1939	235	10	11	1939	10/11/1939
9867	HY1939	230	10	12	1939	10/12/1939
9868	HY1939	220	10	13	1939	10/13/1939
9869	HY1939	200	10	14	1939	10/14/1939
9870	HY1939	210	10	15	1939	10/15/1939
9871	HY1939	210	10	16	1939	10/16/1939
9872	HY1939	210	10	17	1939	10/17/1939
9873	HY1939	210	10	18	1939	10/18/1939
9874	HY1939	210	10	19	1939	10/19/1939
9875	HY1939	205	10	20	1939	10/20/1939
9876	HY1939	200	10	21	1939	10/21/1939
9877	HY1939	200	10	22	1939	10/22/1939
9878	HY1939	195	10	23	1939	10/23/1939
9879	HY1939	215	10	24	1939	10/24/1939
9880	HY1939	225	10	25	1939	10/25/1939
9881	HY1939	220	10	26	1939	10/26/1939
9882	HY1939	220	10	27	1939	10/27/1939
9883	HY1939	235	10	28	1939	10/28/1939
9884	HY1939	1100	10	29	1939	10/29/1939
9885	HY1939	950	10	30	1939	10/30/1939
9886	HY1939	1140	10	31	1939	10/31/1939
9887	HY1939	1010	11	1	1939	11/1/1939
9888	HY1939	960	11	2	1939	11/2/1939
9889	HY1939	780	11	3	1939	11/3/1939
9890	HY1939	1560	11	4	1939	11/4/1939
9891	HY1939	1480	11	5	1939	11/5/1939
9892	HY1939	930	11	6	1939	11/6/1939
9893	HY1939	750	11	7	1939	11/7/1939
9894	HY1939	648	11	8	1939	11/8/1939
9895	HY1939	576	11	9	1939	11/9/1939
9896	HY1939	540	11	10	1939	11/10/1939
9897	HY1939	513	11	11	1939	11/11/1939
9898	HY1939	459	11	12	1939	11/12/1939
9899	HY1939	426	11	13	1939	11/13/1939
9900	HY1939	426	11	14	1939	11/14/1939
9901	HY1939	394	11	15	1939	11/15/1939
9902	HY1939	386	11	16	1939	11/16/1939
9903	HY1939	378	11	17	1939	11/17/1939
9904	HY1939	370	11	18	1939	11/18/1939
9905	HY1939	356	11	19	1939	11/19/1939
9906	HY1939	328	11	20	1939	11/20/1939
9907	HY1939	335	11	21	1939	11/21/1939
9908	HY1939	321	11	22	1939	11/22/1939
9909	HY1939	300	11	23	1939	11/23/1939
9910	HY1939	294	11	24	1939	11/24/1939
9911	HY1939	288	11	25	1939	11/25/1939
9912	HY1939	282	11	26	1939	11/26/1939
9913	HY1939	270	11	27	1939	11/27/1939
9914	HY1939	270	11	28	1939	11/28/1939
9915	HY1939	426	11	29	1939	11/29/1939
9916	HY1939	1000	11	30	1939	11/30/1939
9917	HY1939	1330	12	1	1939	12/1/1939
9918	HY1939	1260	12	2	1939	12/2/1939
9919	HY1939	2380	12	3	1939	12/3/1939
9920	HY1939	1690	12	4	1939	12/4/1939
9921	HY1939	1330	12	5	1939	12/5/1939
9922	HY1939	1100	12	6	1939	12/6/1939
9923	HY1939	1020	12	7	1939	12/7/1939
9924	HY1939	1170	12	8	1939	12/8/1939
9925	HY1939	1130	12	9	1939	12/9/1939
9926	HY1939	1010	12	10	1939	12/10/1939
9927	HY1939	900	12	11	1939	12/11/1939
9928	HY1939	800	12	12	1939	12/12/1939
9929	HY1939	730	12	13	1939	12/13/1939
9930	HY1939	684	12	14	1939	12/14/1939
9931	HY1939	648	12	15	1939	12/15/1939
9932	HY1939	621	12	16	1939	12/16/1939
9933	HY1939	594	12	17	1939	12/17/1939
9934	HY1939	576	12	18	1939	12/18/1939
9935	HY1939	558	12	19	1939	12/19/1939
9936	HY1939	603	12	20	1939	12/20/1939
9937	HY1939	594	12	21	1939	12/21/1939
9938	HY1939	558	12	22	1939	12/22/1939
9939	HY1939	522	12	23	1939	12/23/1939
9940	HY1939	504	12	24	1939	12/24/1939
9941	HY1939	486	12	25	1939	12/25/1939
9942	HY1939	468	12	26	1939	12/26/1939
9943	HY1939	459	12	27	1939	12/27/1939
9944	HY1939	450	12	28	1939	12/28/1939
9945	HY1939	434	12	29	1939	12/29/1939
9946	HY1939	426	12	30	1939	12/30/1939
9947	HY1939	418	12	31	1939	12/31/1939
9948	HY1939	410	1	1	1939	1/1/1939
9949	HY1939	418	1	2	1939	1/2/1939
9950	HY1939	477	1	3	1939	1/3/1939
9951	HY1939	567	1	4	1939	1/4/1939
9952	HY1939	950	1	5	1939	1/5/1939
9953	HY1939	950	1	6	1939	1/6/1939
9954	HY1939	800	1	7	1939	1/7/1939
9955	HY1939	720	1	8	1939	1/8/1939
9956	HY1939	657	1	9	1939	1/9/1939
9957	HY1939	621	1	10	1939	1/10/1939
9958	HY1939	603	1	11	1939	1/11/1939
9959	HY1939	603	1	12	1939	1/12/1939
9960	HY1939	603	1	13	1939	1/13/1939
9961	HY1939	594	1	14	1939	1/14/1939
9962	HY1939	594	1	15	1939	1/15/1939
9963	HY1939	594	1	16	1939	1/16/1939
9964	HY1939	585	1	17	1939	1/17/1939
9965	HY1939	567	1	18	1939	1/18/1939
9966	HY1939	549	1	19	1939	1/19/1939
9967	HY1939	531	1	20	1939	1/20/1939
9968	HY1939	513	1	21	1939	1/21/1939
9969	HY1939	495	1	22	1939	1/22/1939
9970	HY1939	477	1	23	1939	1/23/1939
9971	HY1939	459	1	24	1939	1/24/1939
9972	HY1939	450	1	25	1939	1/25/1939
9973	HY1939	450	1	26	1939	1/26/1939
9974	HY1939	504	1	27	1939	1/27/1939
9975	HY1939	585	1	28	1939	1/28/1939
9976	HY1939	594	1	29	1939	1/29/1939
9977	HY1939	675	1	30	1939	1/30/1939
9978	HY1939	648	1	31	1939	1/31/1939
9979	HY1939	585	2	1	1939	2/1/1939
9980	HY1939	567	2	2	1939	2/2/1939
9981	HY1939	594	2	3	1939	2/3/1939
9982	HY1939	576	2	4	1939	2/4/1939
9983	HY1939	558	2	5	1939	2/5/1939
9984	HY1939	585	2	6	1939	2/6/1939
9985	HY1939	621	2	7	1939	2/7/1939
9986	HY1939	603	2	8	1939	2/8/1939
9987	HY1939	576	2	9	1939	2/9/1939
9988	HY1939	558	2	10	1939	2/10/1939
9989	HY1939	540	2	11	1939	2/11/1939
9990	HY1939	558	2	12	1939	2/12/1939
9991	HY1939	585	2	13	1939	2/13/1939
9992	HY1939	576	2	14	1939	2/14/1939
9993	HY1939	630	2	15	1939	2/15/1939
9994	HY1939	711	2	16	1939	2/16/1939
9995	HY1939	720	2	17	1939	2/17/1939
9996	HY1939	750	2	18	1939	2/18/1939
9997	HY1939	790	2	19	1939	2/19/1939
9998	HY1939	790	2	20	1939	2/20/1939
9999	HY1939	760	2	21	1939	2/21/1939
10000	HY1939	750	2	22	1939	2/22/1939
10001	HY1939	780	2	23	1939	2/23/1939
10002	HY1939	800	2	24	1939	2/24/1939
10003	HY1939	810	2	25	1939	2/25/1939
10004	HY1939	800	2	26	1939	2/26/1939
10005	HY1939	760	2	27	1939	2/27/1939
10006	HY1939	720	2	28	1939	2/28/1939
10007	HY1939	693	3	1	1939	3/1/1939
10008	HY1939	666	3	2	1939	3/2/1939
10009	HY1939	666	3	3	1939	3/3/1939
10010	HY1939	639	3	4	1939	3/4/1939
10011	HY1939	621	3	5	1939	3/5/1939
10012	HY1939	648	3	6	1939	3/6/1939
10013	HY1939	657	3	7	1939	3/7/1939
10014	HY1939	684	3	8	1939	3/8/1939
10015	HY1939	711	3	9	1939	3/9/1939
10016	HY1939	730	3	10	1939	3/10/1939
10017	HY1939	770	3	11	1939	3/11/1939
10018	HY1939	2650	3	12	1939	3/12/1939
10019	HY1939	3800	3	13	1939	3/13/1939
10020	HY1939	2450	3	14	1939	3/14/1939
10021	HY1939	1880	3	15	1939	3/15/1939
10022	HY1939	1870	3	16	1939	3/16/1939
10023	HY1939	2400	3	17	1939	3/17/1939
10024	HY1939	2760	3	18	1939	3/18/1939
10025	HY1939	2960	3	19	1939	3/19/1939
10026	HY1939	3130	3	20	1939	3/20/1939
10027	HY1939	3450	3	21	1939	3/21/1939
10028	HY1939	3560	3	22	1939	3/22/1939
10029	HY1939	3440	3	23	1939	3/23/1939
10030	HY1939	3280	3	24	1939	3/24/1939
10031	HY1939	3280	3	25	1939	3/25/1939
10032	HY1939	3480	3	26	1939	3/26/1939
10033	HY1939	3120	3	27	1939	3/27/1939
10034	HY1939	2580	3	28	1939	3/28/1939
10035	HY1939	2470	3	29	1939	3/29/1939
10036	HY1939	2430	3	30	1939	3/30/1939
10037	HY1939	2330	3	31	1939	3/31/1939
10038	HY1939	2500	4	1	1939	4/1/1939
10039	HY1939	2740	4	2	1939	4/2/1939
10040	HY1939	3360	4	3	1939	4/3/1939
10041	HY1939	3160	4	4	1939	4/4/1939
10042	HY1939	2920	4	5	1939	4/5/1939
10043	HY1939	2840	4	6	1939	4/6/1939
10044	HY1939	3000	4	7	1939	4/7/1939
10045	HY1939	3120	4	8	1939	4/8/1939
10046	HY1939	2610	4	9	1939	4/9/1939
10047	HY1939	2430	4	10	1939	4/10/1939
10048	HY1939	2440	4	11	1939	4/11/1939
10049	HY1939	2440	4	12	1939	4/12/1939
10050	HY1939	2090	4	13	1939	4/13/1939
10051	HY1939	1870	4	14	1939	4/14/1939
10052	HY1939	1780	4	15	1939	4/15/1939
10053	HY1939	1830	4	16	1939	4/16/1939
10054	HY1939	2000	4	17	1939	4/17/1939
10055	HY1939	2160	4	18	1939	4/18/1939
10056	HY1939	2410	4	19	1939	4/19/1939
10057	HY1939	2620	4	20	1939	4/20/1939
10058	HY1939	2780	4	21	1939	4/21/1939
10059	HY1939	2440	4	22	1939	4/22/1939
10060	HY1939	2340	4	23	1939	4/23/1939
10061	HY1939	2020	4	24	1939	4/24/1939
10062	HY1939	1830	4	25	1939	4/25/1939
10063	HY1939	1690	4	26	1939	4/26/1939
10064	HY1939	1690	4	27	1939	4/27/1939
10065	HY1939	1680	4	28	1939	4/28/1939
10066	HY1939	1740	4	29	1939	4/29/1939
10067	HY1939	1600	4	30	1939	4/30/1939
10068	HY1939	1570	5	1	1939	5/1/1939
10069	HY1939	1520	5	2	1939	5/2/1939
10070	HY1939	1500	5	3	1939	5/3/1939
10071	HY1939	1480	5	4	1939	5/4/1939
10072	HY1939	1450	5	5	1939	5/5/1939
10073	HY1939	1420	5	6	1939	5/6/1939
10074	HY1939	1380	5	7	1939	5/7/1939
10075	HY1939	1390	5	8	1939	5/8/1939
10076	HY1939	1500	5	9	1939	5/9/1939
10077	HY1939	1590	5	10	1939	5/10/1939
10078	HY1939	1540	5	11	1939	5/11/1939
10079	HY1939	1390	5	12	1939	5/12/1939
10080	HY1939	1250	5	13	1939	5/13/1939
10081	HY1939	1200	5	14	1939	5/14/1939
10082	HY1939	1210	5	15	1939	5/15/1939
10083	HY1939	1150	5	16	1939	5/16/1939
10084	HY1939	1060	5	17	1939	5/17/1939
10085	HY1939	980	5	18	1939	5/18/1939
10086	HY1939	1000	5	19	1939	5/19/1939
10087	HY1939	1000	5	20	1939	5/20/1939
10088	HY1939	1160	5	21	1939	5/21/1939
10089	HY1939	1250	5	22	1939	5/22/1939
10090	HY1939	1230	5	23	1939	5/23/1939
10091	HY1939	1240	5	24	1939	5/24/1939
10092	HY1939	1320	5	25	1939	5/25/1939
10093	HY1939	1300	5	26	1939	5/26/1939
10094	HY1939	1180	5	27	1939	5/27/1939
10095	HY1939	1130	5	28	1939	5/28/1939
10096	HY1939	1140	5	29	1939	5/29/1939
10097	HY1939	1140	5	30	1939	5/30/1939
10098	HY1939	940	5	31	1939	5/31/1939
10099	HY1939	860	6	1	1939	6/1/1939
10100	HY1939	800	6	2	1939	6/2/1939
10101	HY1939	760	6	3	1939	6/3/1939
10102	HY1939	720	6	4	1939	6/4/1939
10103	HY1939	684	6	5	1939	6/5/1939
10104	HY1939	648	6	6	1939	6/6/1939
10105	HY1939	630	6	7	1939	6/7/1939
10106	HY1939	621	6	8	1939	6/8/1939
10107	HY1939	621	6	9	1939	6/9/1939
10108	HY1939	585	6	10	1939	6/10/1939
10109	HY1939	576	6	11	1939	6/11/1939
10110	HY1939	576	6	12	1939	6/12/1939
10111	HY1939	540	6	13	1939	6/13/1939
10112	HY1939	513	6	14	1939	6/14/1939
10113	HY1939	468	6	15	1939	6/15/1939
10114	HY1939	459	6	16	1939	6/16/1939
10115	HY1939	486	6	17	1939	6/17/1939
10116	HY1939	450	6	18	1939	6/18/1939
10117	HY1939	410	6	19	1939	6/19/1939
10118	HY1939	386	6	20	1939	6/20/1939
10119	HY1939	363	6	21	1939	6/21/1939
10120	HY1939	342	6	22	1939	6/22/1939
10121	HY1939	321	6	23	1939	6/23/1939
10122	HY1939	300	6	24	1939	6/24/1939
10123	HY1939	288	6	25	1939	6/25/1939
10124	HY1939	270	6	26	1939	6/26/1939
10125	HY1939	258	6	27	1939	6/27/1939
10126	HY1939	246	6	28	1939	6/28/1939
10127	HY1939	240	6	29	1939	6/29/1939
10128	HY1939	230	6	30	1939	6/30/1939
10129	HY1939	220	7	1	1939	7/1/1939
10130	HY1939	220	7	2	1939	7/2/1939
10131	HY1939	215	7	3	1939	7/3/1939
10132	HY1939	215	7	4	1939	7/4/1939
10133	HY1939	220	7	5	1939	7/5/1939
10134	HY1939	220	7	6	1939	7/6/1939
10135	HY1939	215	7	7	1939	7/7/1939
10136	HY1939	200	7	8	1939	7/8/1939
10137	HY1939	182	7	9	1939	7/9/1939
10138	HY1939	178	7	10	1939	7/10/1939
10139	HY1939	182	7	11	1939	7/11/1939
10140	HY1939	178	7	12	1939	7/12/1939
10141	HY1939	166	7	13	1939	7/13/1939
10142	HY1939	162	7	14	1939	7/14/1939
10143	HY1939	150	7	15	1939	7/15/1939
10144	HY1939	144	7	16	1939	7/16/1939
10145	HY1939	144	7	17	1939	7/17/1939
10146	HY1939	138	7	18	1939	7/18/1939
10147	HY1939	135	7	19	1939	7/19/1939
10148	HY1939	129	7	20	1939	7/20/1939
10149	HY1939	126	7	21	1939	7/21/1939
10150	HY1939	120	7	22	1939	7/22/1939
10151	HY1939	117	7	23	1939	7/23/1939
10152	HY1939	111	7	24	1939	7/24/1939
10153	HY1939	108	7	25	1939	7/25/1939
10154	HY1939	102	7	26	1939	7/26/1939
10155	HY1939	99	7	27	1939	7/27/1939
10156	HY1939	96	7	28	1939	7/28/1939
10157	HY1939	93	7	29	1939	7/29/1939
10158	HY1939	93	7	30	1939	7/30/1939
10159	HY1939	99	7	31	1939	7/31/1939
10160	HY1939	102	8	1	1939	8/1/1939
10161	HY1939	102	8	2	1939	8/2/1939
10162	HY1939	99	8	3	1939	8/3/1939
10163	HY1939	96	8	4	1939	8/4/1939
10164	HY1939	93	8	5	1939	8/5/1939
10165	HY1939	90	8	6	1939	8/6/1939
10166	HY1939	80	8	7	1939	8/7/1939
10167	HY1939	90	8	8	1939	8/8/1939
10168	HY1939	85	8	9	1939	8/9/1939
10169	HY1939	82	8	10	1939	8/10/1939
10170	HY1939	82	8	11	1939	8/11/1939
10171	HY1939	82	8	12	1939	8/12/1939
10172	HY1939	80	8	13	1939	8/13/1939
10173	HY1939	80	8	14	1939	8/14/1939
10174	HY1939	78	8	15	1939	8/15/1939
